"site_name","spp","phen_stage","site_spp_phen","spp_phen","plot_id","year","year_fac","doy","prior_visit","snowmelt","phase_temp","phase_temp_unmodified","site_phase_temp","site_phase_temp_unmodified","spring_temp","apr_temp","may_temp","jun_temp","onset_ice_melt","spring_extent","phase_extent","phase_extent_unmodified"
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC18",1994,"1994",182,181,166,-2.7,-1.4,-3.2,-1.9,-1.6,-17.7,-7.8,-0.6,226,100,100,100
"BARROW","SALROT","green_up","BARROW_SALROT_green_up","SALROT_green_up","BDC22",1994,"1994",183,182,166,-3.3,-2,-3.2,-1.9,-1.6,-17.7,-7.8,-0.6,226,100,100,100
"BARROW","SALROT","green_up","BARROW_SALROT_green_up","SALROT_green_up","BDC01",1994,"1994",183,182,166,-3.3,-2,-3.2,-1.9,-1.6,-17.7,-7.8,-0.6,226,100,100,100
"BARROW","SALROT","green_up","BARROW_SALROT_green_up","SALROT_green_up","BDC02",1994,"1994",183,182,166,-3.3,-2,-3.2,-1.9,-1.6,-17.7,-7.8,-0.6,226,100,100,100
"BARROW","SALROT","green_up","BARROW_SALROT_green_up","SALROT_green_up","BDC06",1994,"1994",183,182,166,-3.3,-2,-3.2,-1.9,-1.6,-17.7,-7.8,-0.6,226,100,100,100
"BARROW","SALROT","green_up","BARROW_SALROT_green_up","SALROT_green_up","BDC07",1994,"1994",183,182,166,-3.3,-2,-3.2,-1.9,-1.6,-17.7,-7.8,-0.6,226,100,100,100
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC14",1994,"1994",186.5,185,166,-2.7,-1.4,-3.2,-1.9,-1.6,-17.7,-7.8,-0.6,226,100,100,100
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC20",1994,"1994",186.5,185,166,-2.7,-1.4,-3.2,-1.9,-1.6,-17.7,-7.8,-0.6,226,100,100,100
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC16",1994,"1994",187.5,187,166,-2.7,-1.4,-3.2,-1.9,-1.6,-17.7,-7.8,-0.6,226,100,100,100
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC15",1994,"1994",188,187.5,166,-2.7,-1.4,-3.2,-1.9,-1.6,-17.7,-7.8,-0.6,226,100,100,100
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC23",1994,"1994",188,187.5,166,-2.7,-1.4,-3.2,-1.9,-1.6,-17.7,-7.8,-0.6,226,100,100,100
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC04",1994,"1994",188,187.5,166,-2.7,-1.4,-3.2,-1.9,-1.6,-17.7,-7.8,-0.6,226,100,100,100
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC24",1994,"1994",188,187.5,166,-2.7,-1.4,-3.2,-1.9,-1.6,-17.7,-7.8,-0.6,226,100,100,100
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC11",1994,"1994",188.5,188,166,-2.7,-1.4,-3.2,-1.9,-1.6,-17.7,-7.8,-0.6,226,100,100,100
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC03",1994,"1994",189,188.5,166,-2.7,-1.4,-3.2,-1.9,-1.6,-17.7,-7.8,-0.6,226,100,100,100
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC17",1994,"1994",189.5,189,166,-2.7,-1.4,-3.2,-1.9,-1.6,-17.7,-7.8,-0.6,226,100,100,100
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC21",1994,"1994",189.5,189,166,-2.7,-1.4,-3.2,-1.9,-1.6,-17.7,-7.8,-0.6,226,100,100,100
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC06",1994,"1994",189.5,189,166,-2.7,-1.4,-3.2,-1.9,-1.6,-17.7,-7.8,-0.6,226,100,100,100
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC10",1994,"1994",189.5,189,166,-2.7,-1.4,-3.2,-1.9,-1.6,-17.7,-7.8,-0.6,226,100,100,100
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC12",1994,"1994",190,189.5,166,-2.7,-1.4,-3.2,-1.9,-1.6,-17.7,-7.8,-0.6,226,100,100,100
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC19",1994,"1994",190,189.5,166,-2.7,-1.4,-3.2,-1.9,-1.6,-17.7,-7.8,-0.6,226,100,100,100
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC22",1994,"1994",190,189.5,166,-2.7,-1.4,-3.2,-1.9,-1.6,-17.7,-7.8,-0.6,226,100,100,100
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC01",1994,"1994",190,189.5,166,-2.7,-1.4,-3.2,-1.9,-1.6,-17.7,-7.8,-0.6,226,100,100,100
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC05",1994,"1994",190,189.5,166,-2.7,-1.4,-3.2,-1.9,-1.6,-17.7,-7.8,-0.6,226,100,100,100
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC08",1994,"1994",190.5,190,166,-2.7,-1.4,-3.2,-1.9,-1.6,-17.7,-7.8,-0.6,226,100,100,100
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC09",1994,"1994",191,190.5,166,-2.7,-1.4,-3.2,-1.9,-1.6,-17.7,-7.8,-0.6,226,100,100,100
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC13",1994,"1994",191,190.5,166,-2.7,-1.4,-3.2,-1.9,-1.6,-17.7,-7.8,-0.6,226,100,100,100
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC02",1994,"1994",191,190.5,166,-2.7,-1.4,-3.2,-1.9,-1.6,-17.7,-7.8,-0.6,226,100,100,100
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC07",1994,"1994",191.5,191,166,-2.7,-1.4,-3.2,-1.9,-1.6,-17.7,-7.8,-0.6,226,100,100,100
"BARROW","LUZARC","green_up","BARROW_LUZARC_green_up","LUZARC_green_up","BDC08",1995,"1995",166,147,164,-1.2,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","LUZARC","green_up","BARROW_LUZARC_green_up","LUZARC_green_up","BDC09",1995,"1995",166,147,164,-1.2,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","LUZARC","green_up","BARROW_LUZARC_green_up","LUZARC_green_up","BDC11",1995,"1995",166,147,164,-1.2,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","LUZARC","green_up","BARROW_LUZARC_green_up","LUZARC_green_up","BDC12",1995,"1995",166,147,164,-1.2,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","LUZARC","green_up","BARROW_LUZARC_green_up","LUZARC_green_up","BDC13",1995,"1995",166,147,164,-1.2,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","LUZARC","green_up","BARROW_LUZARC_green_up","LUZARC_green_up","BDC14",1995,"1995",166,147,164,-1.2,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","LUZARC","green_up","BARROW_LUZARC_green_up","LUZARC_green_up","BDC15",1995,"1995",166,147,164,-1.2,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","LUZARC","green_up","BARROW_LUZARC_green_up","LUZARC_green_up","BDC23",1995,"1995",166,147,164,-1.2,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","LUZARC","green_up","BARROW_LUZARC_green_up","LUZARC_green_up","BDC10",1995,"1995",166,147,164,-1.2,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","LUZARC","green_up","BARROW_LUZARC_green_up","LUZARC_green_up","BDC17",1995,"1995",167,166,164,-1.2,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","LUZARC","green_up","BARROW_LUZARC_green_up","LUZARC_green_up","BDC03",1995,"1995",167,166,164,-1.2,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","LUZARC","green_up","BARROW_LUZARC_green_up","LUZARC_green_up","BDC04",1995,"1995",167,166,169,-1.2,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","LUZARC","green_up","BARROW_LUZARC_green_up","LUZARC_green_up","BDC01",1995,"1995",168,167,164,-1.2,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","LUZARC","green_up","BARROW_LUZARC_green_up","LUZARC_green_up","BDC06",1995,"1995",168,167,167,-1.2,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","LUZARC","green_up","BARROW_LUZARC_green_up","LUZARC_green_up","BDC07",1995,"1995",169,168,168,-1.2,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","LUZARC","green_up","BARROW_LUZARC_green_up","LUZARC_green_up","BDC05",1995,"1995",170,169,167,-1.2,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","LUZARC","flowering","BARROW_LUZARC_flowering","LUZARC_flowering","BDC10",1995,"1995",173,172,164,-0.1,1.5,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","LUZARC","flowering","BARROW_LUZARC_flowering","LUZARC_flowering","BDC12",1995,"1995",180,179,164,-0.1,1.5,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","LUZARC","flowering","BARROW_LUZARC_flowering","LUZARC_flowering","BDC13",1995,"1995",182,181.5,164,-0.1,1.5,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","LUZARC","flowering","BARROW_LUZARC_flowering","LUZARC_flowering","BDC01",1995,"1995",182,181.5,164,-0.1,1.5,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","LUZARC","flowering","BARROW_LUZARC_flowering","LUZARC_flowering","BDC04",1995,"1995",183,182.5,169,-0.1,1.5,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","LUZARC","flowering","BARROW_LUZARC_flowering","LUZARC_flowering","BDC03",1995,"1995",184,183,164,-0.1,1.5,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","LUZARC","flowering","BARROW_LUZARC_flowering","LUZARC_flowering","BDC08",1995,"1995",185,184.5,164,-0.1,1.5,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","LUZARC","flowering","BARROW_LUZARC_flowering","LUZARC_flowering","BDC15",1995,"1995",185,184.5,164,-0.1,1.5,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","LUZARC","flowering","BARROW_LUZARC_flowering","LUZARC_flowering","BDC02",1995,"1995",185,184.5,164,-0.1,1.5,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","LUZARC","flowering","BARROW_LUZARC_flowering","LUZARC_flowering","BDC05",1995,"1995",185,184.5,167,-0.1,1.5,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","LUZARC","flowering","BARROW_LUZARC_flowering","LUZARC_flowering","BDC17",1995,"1995",187,186,164,-0.1,1.5,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","LUZARC","flowering","BARROW_LUZARC_flowering","LUZARC_flowering","BDC11",1995,"1995",188,187,164,-0.1,1.5,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","LUZARC","flowering","BARROW_LUZARC_flowering","LUZARC_flowering","BDC23",1995,"1995",189,188,164,-0.1,1.5,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","POAARC","green_up","BARROW_POAARC_green_up","POAARC_green_up","BDC09",1995,"1995",166,147,164,-1.3,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","POAARC","green_up","BARROW_POAARC_green_up","POAARC_green_up","BDC16",1995,"1995",166,147,164,-1.3,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","POAARC","green_up","BARROW_POAARC_green_up","POAARC_green_up","BDC10",1995,"1995",166,147,164,-1.3,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","POAARC","green_up","BARROW_POAARC_green_up","POAARC_green_up","BDC08",1995,"1995",167,166,164,-1.3,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","POAARC","green_up","BARROW_POAARC_green_up","POAARC_green_up","BDC11",1995,"1995",167,166,164,-1.3,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","POAARC","green_up","BARROW_POAARC_green_up","POAARC_green_up","BDC15",1995,"1995",167,166,164,-1.3,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","POAARC","green_up","BARROW_POAARC_green_up","POAARC_green_up","BDC18",1995,"1995",167,166,164,-1.3,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","POAARC","green_up","BARROW_POAARC_green_up","POAARC_green_up","BDC22",1995,"1995",167,166,164,-1.3,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","POAARC","green_up","BARROW_POAARC_green_up","POAARC_green_up","BDC23",1995,"1995",167,166,164,-1.3,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","POAARC","green_up","BARROW_POAARC_green_up","POAARC_green_up","BDC02",1995,"1995",167,166,164,-1.3,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","POAARC","green_up","BARROW_POAARC_green_up","POAARC_green_up","BDC04",1995,"1995",167,166,169,-1.3,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","POAARC","green_up","BARROW_POAARC_green_up","POAARC_green_up","BDC07",1995,"1995",167,166,168,-1.3,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","POAARC","green_up","BARROW_POAARC_green_up","POAARC_green_up","BDC24",1995,"1995",167,166,164,-1.3,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","POAARC","green_up","BARROW_POAARC_green_up","POAARC_green_up","BDC14",1995,"1995",168,167,164,-1.3,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","POAARC","green_up","BARROW_POAARC_green_up","POAARC_green_up","BDC21",1995,"1995",168,167,164,-1.3,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","POAARC","green_up","BARROW_POAARC_green_up","POAARC_green_up","BDC01",1995,"1995",168,167,164,-1.3,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","POAARC","green_up","BARROW_POAARC_green_up","POAARC_green_up","BDC17",1995,"1995",169,168,164,-1.3,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","POAARC","green_up","BARROW_POAARC_green_up","POAARC_green_up","BDC19",1995,"1995",169,168,164,-1.3,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","POAARC","green_up","BARROW_POAARC_green_up","POAARC_green_up","BDC20",1995,"1995",169,168,164,-1.3,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","POAARC","green_up","BARROW_POAARC_green_up","POAARC_green_up","BDC03",1995,"1995",169,168,164,-1.3,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","POAARC","green_up","BARROW_POAARC_green_up","POAARC_green_up","BDC06",1995,"1995",169,168,167,-1.3,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","POAARC","green_up","BARROW_POAARC_green_up","POAARC_green_up","BDC05",1995,"1995",171,170,167,-1.3,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","green_up","BARROW_SALROT_green_up","SALROT_green_up","BDC14",1995,"1995",166,147,164,-1.2,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","green_up","BARROW_SALROT_green_up","SALROT_green_up","BDC16",1995,"1995",166,147,164,-1.2,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","green_up","BARROW_SALROT_green_up","SALROT_green_up","BDC10",1995,"1995",166,147,164,-1.2,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","green_up","BARROW_SALROT_green_up","SALROT_green_up","BDC24",1995,"1995",166,147,164,-1.2,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","green_up","BARROW_SALROT_green_up","SALROT_green_up","BDC13",1995,"1995",167,166,164,-1.2,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","green_up","BARROW_SALROT_green_up","SALROT_green_up","BDC08",1995,"1995",169,168,164,-1.2,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","green_up","BARROW_SALROT_green_up","SALROT_green_up","BDC09",1995,"1995",169,168,164,-1.2,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","green_up","BARROW_SALROT_green_up","SALROT_green_up","BDC15",1995,"1995",169,168,164,-1.2,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","green_up","BARROW_SALROT_green_up","SALROT_green_up","BDC11",1995,"1995",170,169,164,-1.2,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","green_up","BARROW_SALROT_green_up","SALROT_green_up","BDC12",1995,"1995",170,169,164,-1.2,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","green_up","BARROW_SALROT_green_up","SALROT_green_up","BDC18",1995,"1995",170,169,164,-1.2,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","green_up","BARROW_SALROT_green_up","SALROT_green_up","BDC21",1995,"1995",170,169,164,-1.2,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","green_up","BARROW_SALROT_green_up","SALROT_green_up","BDC23",1995,"1995",170,169,164,-1.2,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","green_up","BARROW_SALROT_green_up","SALROT_green_up","BDC17",1995,"1995",171,170,164,-1.2,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC14",1995,"1995",171.5,171,164,-0.8,0.9,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","green_up","BARROW_SALROT_green_up","SALROT_green_up","BDC19",1995,"1995",172,171.5,164,-1.2,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","green_up","BARROW_SALROT_green_up","SALROT_green_up","BDC03",1995,"1995",172,171.5,164,-1.2,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","green_up","BARROW_SALROT_green_up","SALROT_green_up","BDC04",1995,"1995",172,171.5,169,-1.2,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","green_up","BARROW_SALROT_green_up","SALROT_green_up","BDC20",1995,"1995",173,172,164,-1.2,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","green_up","BARROW_SALROT_green_up","SALROT_green_up","BDC22",1995,"1995",173,172,164,-1.2,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","green_up","BARROW_SALROT_green_up","SALROT_green_up","BDC02",1995,"1995",174,173,164,-1.2,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","green_up","BARROW_SALROT_green_up","SALROT_green_up","BDC07",1995,"1995",174,173,168,-1.2,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC24",1995,"1995",176,174,164,-0.8,0.9,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC16",1995,"1995",177,176,164,-0.8,0.9,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","green_up","BARROW_SALROT_green_up","SALROT_green_up","BDC01",1995,"1995",178,177,164,-1.2,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","green_up","BARROW_SALROT_green_up","SALROT_green_up","BDC05",1995,"1995",180,179,167,-1.2,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","green_up","BARROW_SALROT_green_up","SALROT_green_up","BDC06",1995,"1995",180,179,167,-1.2,0.8,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC09",1995,"1995",180,179,164,-0.8,0.9,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC15",1995,"1995",181,180,164,-0.8,0.9,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC18",1995,"1995",181,180,164,-0.8,0.9,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC10",1995,"1995",181,180,164,-0.8,0.9,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC13",1995,"1995",181.5,181,164,-0.8,0.9,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC22",1995,"1995",182,181.5,164,-0.8,0.9,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC21",1995,"1995",182.5,182,164,-0.8,0.9,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC19",1995,"1995",183,182.5,164,-0.8,0.9,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC11",1995,"1995",184,183,164,-0.8,0.9,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC12",1995,"1995",184,183,164,-0.8,0.9,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC23",1995,"1995",184,183,164,-0.8,0.9,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC01",1995,"1995",184.5,184,164,-0.8,0.9,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC17",1995,"1995",185,184.5,164,-0.8,0.9,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC03",1995,"1995",185,184.5,164,-0.8,0.9,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC02",1995,"1995",185.5,185,164,-0.8,0.9,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC04",1995,"1995",185.5,185,169,-0.8,0.9,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC08",1995,"1995",186,185.5,164,-0.8,0.9,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC20",1995,"1995",187,186,164,-0.8,0.9,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC06",1995,"1995",187,186,167,-0.8,0.9,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC07",1995,"1995",187,186,168,-0.8,0.9,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","SALROT","flowering","BARROW_SALROT_flowering","SALROT_flowering","BDC05",1995,"1995",189,188,167,-0.8,0.9,-1.1,0.7,0,-13.7,-4,1,235,99.4,99.9,99.9
"BARROW","LUZARC","green_up","BARROW_LUZARC_green_up","LUZARC_green_up","BDC10",1996,"1996",151,147,151,0.3,1.8,0.3,1.7,0.9,-18.4,-4.3,2.1,201,95.5,100,100
"BARROW","LUZARC","green_up","BARROW_LUZARC_green_up","LUZARC_green_up","BDC24",1996,"1996",151,147,150,0.3,1.8,0.3,1.7,0.9,-18.4,-4.3,2.1,201,95.5,100,100
"BARROW","LUZARC","green_up","BARROW_LUZARC_green_up","LUZARC_green_up","BDC08",1996,"1996",152,151,148,0.3,1.8,0.3,1.7,0.9,-18.4,-4.3,2.1,201,95.5,100,100
"BARROW","LUZARC","green_up","BARROW_LUZARC_green_up","LUZARC_green_up","BDC12",1996,"1996",152,151,151,0.3,1.8,0.3,1.7,0.9,-18.4,-4.3,2.1,201,95.5,100,100
"BARROW","LUZARC","green_up","BARROW_LUZARC_green_up","LUZARC_green_up","BDC15",1996,"1996",152,151,151,0.3,1.8,0.3,1.7,0.9,-18.4,-4.3,2.1,201,95.5,100,100
"BARROW","LUZARC","green_up","BARROW_LUZARC_green_up","LUZARC_green_up","BDC17",1996,"1996",153,152,149,0.3,1.8,0.3,1.7,0.9,-18.4,-4.3,2.1,201,95.5,100,100
"BARROW","LUZARC","green_up","BARROW_LUZARC_green_up","LUZARC_green_up","BDC05",1996,"1996",153,152,152,0.3,1.8,0.3,1.7,0.9,-18.4,-4.3,2.1,201,95.5,100,100
