"","corner","x_grid","y_grid","latitude","longitude"
"234","x77y196",77,196,70.3206188837625,-161.565824284708
"235","x77y197",77,197,70.4198967504731,-160.96745230224
"236","x77y198",77,198,70.5170851795518,-160.362930490907
"237","x77y199",77,199,70.6121497933797,-159.752300210679
"238","x77y200",77,200,70.7050563077975,-159.135609211503
"239","x77y201",77,201,70.7957705728828,-158.512911812221
"240","x77y202",77,202,70.8842586153096,-157.884269069834
"241","x77y203",77,203,70.9704866822319,-157.249748937771
"242","x77y204",77,204,71.0544212866232,-156.609426411832
"243","x77y205",77,205,71.1360292539908,-155.963383662462
"244","x77y206",77,206,71.2152777703718,-155.31171015197
"245","x77y207",77,207,71.2921344315069,-154.65450273535
"246","x77y208",77,208,71.3665672930722,-153.991865743367
"247","x77y209",77,209,71.4385449218419,-153.323911046576
"248","x77y210",77,210,71.5080364476372,-152.650758099021
"249","x77y211",77,211,71.5750116159082,-151.9725339604
"250","x77y212",77,212,71.6394408407832,-151.289373295531
"251","x77y213",77,213,71.7012952584074,-150.601418350086
"252","x77y214",77,214,71.7605467803841,-149.908818901625
"253","x77y215",77,215,71.8171681471218,-149.211732185063
"254","x78y193",78,193,70.2076227309703,-163.637666798053
"255","x78y194",78,194,70.3140992408316,-163.053720329882
"256","x78y195",78,195,70.4185797367026,-162.463360749369
"257","x78y196",78,196,70.5210289266269,-161.866609237858
"258","x78y197",78,197,70.6214114799321,-161.263492984402
"259","x78y198",78,198,70.7196920640082,-160.654045402499
"260","x78y199",78,199,70.8158353828996,-160.038306341011
"261","x78y200",78,200,70.9098062176902,-159.416322288012
"262","x78y201",78,201,71.0015694686454,-158.788146566198
"263","x78y202",78,202,71.0910901990673,-158.153839518505
"264","x78y203",78,203,71.1783336808066,-157.513468682485
"265","x78y204",78,204,71.2632654413626,-156.867108952
"266","x78y205",78,205,71.3458513124889,-156.214842724743
"267","x78y206",78,206,71.4260574802105,-155.556760034108
"268","x78y207",78,207,71.5038505361441,-154.892958663896
"269","x78y208",78,208,71.5791975299991,-154.223544244402
"270","x78y209",78,209,71.6520660231254,-153.548630328418
"271","x78y210",78,210,71.7224241429572,-152.868338445733
"272","x78y211",78,211,71.790240638192,-152.182798134805
"273","x78y212",78,212,71.8554849345282,-151.492146950282
"274","x78y213",78,213,71.9181271907761,-150.796530445221
"275","x78y214",78,214,71.97813835514,-150.096102126883
"276","x78y215",78,215,72.0354902214632,-149.391023385156
"277","x79y193",79,193,70.4041710186832,-163.958043504017
"278","x79y194",79,194,70.511803893446,-163.369870594603
"279","x79y195",79,195,70.617431082463,-162.775103150154
"280","x79y196",79,196,70.7210164084622,-162.173759970522
"281","x79y197",79,197,70.8225236341494,-161.565866067771
"282","x79y198",79,198,70.9219164999708,-160.951452900442
"283","x79y199",79,199,71.0191587638206,-160.33055860223
"284","x79y200",79,200,71.1142142426776,-159.703228203686
"285","x79y201",79,201,71.2070468561379,-159.06951384551
"286","x79y202",79,202,71.2976206718028,-158.429474981948
"287","x79y203",79,203,71.3858999524651,-157.783178572739
"288","x79y204",79,204,71.4718492050275,-157.130699262031
"289","x79y205",79,205,71.5554332310683,-156.472119542655
"290","x79y206",79,206,71.6366171789611,-155.80752990413
"291","x79y207",79,207,71.7153665974331,-155.137028962736
"292","x79y208",79,208,71.7916474904406,-154.460723572065
"293","x79y209",79,209,71.8654263732176,-153.778728912407
"294","x79y210",79,210,71.9366703293435,-153.091168557425
"295","x79y211",79,211,72.0053470686576,-152.398174516603
"296","x79y212",79,212,72.0714249858377,-151.699887252033
"297","x79y213",79,213,72.134873219443,-150.996455668189
"298","x79y214",79,214,72.1956617112091,-150.288037073474
"299","x79y215",79,215,72.2537612653723,-149.574797112413
"300","x80y193",80,193,70.6002173861432,-164.285028526612
"301","x80y194",80,194,70.7090264279585,-163.692616390054
"302","x80y195",80,195,70.8158203483224,-163.093422321608
"303","x80y196",80,196,70.9205620611195,-162.487462500874
"304","x80y197",80,197,71.0232143972455,-161.874759528436
"305","x80y198",80,198,71.1237401433472,-161.255342678978
"306","x80y199",80,199,71.2221020826507,-160.629248149083
"307","x80y200",80,200,71.3182630378622,-159.996519298233
"308","x80y201",80,201,71.4121859161153,-159.357206881484
"309","x80y202",80,202,71.5038337559247,-158.711369272179
"310","x80y203",80,203,71.5931697760934,-158.059072673058
"311","x80y204",80,204,71.6801574265054,-157.400391314006
"312","x80y205",80,205,71.7647604407225,-156.735407634724
"313","x80y206",80,206,71.8469428902858,-156.064212450493
"314","x80y207",80,207,71.9266692406107,-155.386905099268
"315","x80y208",80,208,72.0039044083419,-154.703593568284
"316","x80y209",80,209,72.0786138200259,-154.014394598403
"317","x80y210",80,210,72.150763471935,-153.319433764474
"318","x80y211",80,211,72.2203199908664,-152.618845530001
"319","x80y212",80,212,72.2872506957196,-151.912773274529
"320","x80y213",80,213,72.3515236596428,-151.201369292227
"321","x80y214",80,214,72.4131077725233,-150.484794760279
"322","x80y215",80,215,72.4719728035828,-149.763219675812
"323","x81y193",81,193,70.7957405981728,-164.61880648084
"324","x81y194",81,194,70.9057460036802,-164.02214514479
"325","x81y195",81,195,71.0137271103787,-163.418508315622
"326","x81y196",81,196,71.1196458994308,-162.807909295426
"327","x81y197",81,197,71.2234642442723,-162.190368019957
"328","x81y198",81,198,71.3251439503213,-161.565911332
"329","x81y199",81,199,71.4246467969243,-160.934573249761
"330","x81y200",81,200,71.521934581532,-160.29639522872
"331","x81y201",81,201,71.6169691660803,-159.651426415282
"332","x81y202",81,202,71.7097125255416,-158.999723890507
"333","x81y203",81,203,71.8001267985952,-158.341352902076
"334","x81y204",81,204,71.8881743403521,-157.676387082662
"335","x81y205",81,205,71.9738177770504,-157.004908652753
"336","x81y206",81,206,72.0570200626246,-156.327008606014
"337","x81y207",81,207,72.1377445370307,-155.642786875165
"338","x81y208",81,208,72.2159549861956,-154.952352476443
"339","x81y209",81,209,72.2916157034374,-154.25582363065
"340","x81y210",81,210,72.3646915521876,-153.553327858875
"341","x81y211",81,211,72.4351480298276,-152.845002051008
"342","x81y212",81,212,72.5029513324342,-152.13099250523
"343","x81y213",81,213,72.5680684202107,-151.411454936808
"344","x81y214",81,214,72.6304670833665,-150.686554454589
"345","x81y215",81,215,72.6901160081891,-149.956465503765
"346","x82y193",82,193,70.9907186552888,-164.959567886441
"347","x82y194",82,194,71.1019410189815,-164.358650452171
"348","x82y195",82,195,71.2111301885464,-163.750557606375
"349","x82y196",82,196,71.3182471882295,-163.13529949656
"350","x82y197",82,197,71.4232529079273,-162.51289312005
"351","x82y198",82,198,71.5261081438477,-161.883362619077
"352","x82y199",82,199,71.6267736415698,-161.24673957134
"353","x82y200",82,200,71.7252101414981,-160.603063274368
"354","x82y201",82,201,71.8213784266926,-159.9523810219
"355","x82y202",82,202,71.9152393730461,-159.294748370419
"356","x82y203",82,203,72.0067540017588,-158.63022939387
"357","x82y204",82,204,72.0958835340494,-157.958896924546
"358","x82y205",82,205,72.1825894480185,-157.280832778054
"359","x82y206",82,206,72.2668335375681,-156.596127960214
"360","x82y207",82,207,72.3485779732588,-155.904882853734
"361","x82y208",82,208,72.4277853649655,-155.207207382476
"362","x82y209",82,209,72.504418826178,-154.503221151149
"363","x82y210",82,210,72.5784420397668,-153.793053558274
"364","x82y211",82,211,72.6498193250202,-153.076843880337
"365","x82y212",82,212,72.7185157057342,-152.354741325109
"366","x82y213",82,213,72.7844969791217,-151.626905052218
"367","x82y214",82,214,72.8477297852862,-150.893504159192
"368","x82y215",82,215,72.9081816769909,-150.154717631331
"369","x83y193",83,193,71.1851287607078,-165.307509341324
"370","x83y194",83,194,71.2975890776832,-164.702332263085
"371","x83y195",83,195,71.4080076124062,-164.089773302868
"372","x83y196",83,196,71.5163444077393,-163.469839155331
"373","x83y197",83,197,71.622559343566,-162.842543584021
"374","x83y198",83,198,71.7266121783819,-162.207907739777
"375","x83y199",83,199,71.8284625934556,-161.565960475129
